1.2159
0.83479
0.49889
0.25187
0.083808
-0.035078
-0.10959
-0.13117
-0.11752
-0.10739
-0.11911
-0.14366
-0.17848
-0.23814
-0.32569
-0.42078
-0.50706
-0.59011
-0.67929
-0.77082
-0.8565
-0.93257
-0.99572
-1.0471
-1.0982
-1.1471
-1.1475
-1.0297
-0.76242
-0.36847
0.11976
0.68002
1.2566
1.7387
2.0271
2.1122
2.0526
1.8885
1.6188
1.2615
0.8878
0.56798
0.31496
0.10766
-0.052567
-0.14278
-0.16361
-0.15061
-0.13902
-0.13914
-0.15005
-0.18018
-0.24388
-0.34221
-0.45587
-0.5614
-0.64979
-0.72177
-0.77271
-0.80039
-0.82242
-0.86103
-0.91482
-0.97352
-1.0498
-1.1505
-1.2194
-1.1583
-0.91384
-0.50354
0.03421
0.65616
1.2801
1.797
2.135
2.2785
2.2343
2.0234
1.697
1.3142
0.91334
0.52761
0.20193
-0.039646
-0.21106
-0.32262
-0.36169
-0.33933
-0.30922
-0.31166
-0.33847
-0.37275
-0.42269
-0.5001
-0.60027
-0.71059
-0.81519
-0.90022
-0.97483
-1.063
-1.1585
-1.2282
-1.2758
-1.347
-1.4493
-1.5234
-1.5079
-1.3739
-1.0945
-0.65226
-0.086703
0.52521
1.1247
1.6516
2.0122
2.1514
2.1184
1.9836
1.7423
1.3829
0.9857
0.65263
0.39475
0.17943
0.02829
-0.024229
-0.012932
0.005636
0.032416
0.083988
0.12474
0.10997
0.051076
-0.017768
-0.094966
-0.19008
-0.2896
-0.38033
-0.47144
-0.56926
-0.66345
-0.75301
-0.85114
-0.94534
-0.9759
-0.87215
-0.60453
-0.1964
0.30779
0.86759
1.4224
1.8604
2.0658
2.0183
1.8035
1.5075
1.1491
0.74009
0.34794
0.049805
-0.13717
-0.24141
-0.28876
-0.29984
-0.30202
-0.31392
-0.33734
-0.37578
-0.43913
-0.52614
-0.62354
-0.7221
-0.81963
-0.91599
-1.0134
-1.1094
-1.1917
-1.2606
-1.3367
-1.4087
-1.3976
-1.222
-0.88066
-0.41805
0.14733
0.78752
1.3949
1.84
2.0854
2.1694
2.1059
1.8857
1.5532
1.1947
0.8533
0.52323
0.2185
-0.015746
-0.15806
-0.22939
-0.25927
-0.26516
-0.25874
-0.2505
-0.25297
-0.28391
-0.35239
-0.44536
-0.54534
-0.6502
-0.75687
-0.84707
-0.91433
-0.98121
-1.0648
-1.1527
-1.2328
-1.3069
-1.3458
-1.2754
-1.0428
-0.66394
-0.18079
0.38078
0.97682
1.5132
1.8949
2.0881
2.1119
1.9949
1.7663
1.4635
1.1222
0.77051
0.4439
0.18528
0.017267
-0.072187
-0.10957
-0.11666
-0.11458
-0.12481
-0.1532
-0.18798
-0.22535
-0.28336
-0.37614
-0.48708
-0.58707
-0.67066
-0.75136
-0.82792
-0.88503
-0.92876
-0.98958
-1.081
